game_id,game_date,game_name,sport,league,home_team,away_team,player_1,player_2,event_name,player_names,market_id,market_type,market_display_name,outcome_id,outcome_type,outcome_display_name,has_alt,odd_timestamp,spread,american_odds,book
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,4aedf69d86ebbafa,MONEYLINE,Moneyline,9b3051eb7ea671ff,AWAY_WINS,Atlanta,False,2025-06-09T21:30:22.538492,0.0,270.0,CAESARS
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,4aedf69d86ebbafa,MONEYLINE,Moneyline,c27ab3268a3df9ed,HOME_WINS,NYCFC,False,2025-06-09T21:30:56.863422,0.0,-104.0,BETRIVERS
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,531d58e78f26286f,OVER_UNDER,Total,85a93e3bfb8ae840,UNDER,Under,True,2025-06-09T21:30:21.957222,2.75,103.0,PINNY
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,531d58e78f26286f,OVER_UNDER,Total,9d19f9d619a924d8,OVER,Over,True,2025-06-09T21:30:22.538492,2.5,-150.0,CAESARS
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,e92962b7ed9db90d,SPREAD,Spread,439232eb46128ff4,HOME_COVERS,NYCFC,True,2025-06-09T21:30:21.957222,-0.5,-103.0,PINNY
2f53725cac3195dd,2025-06-12T23:30:00+00:00,Atlanta v NYCFC,Soccer,MLS,NYCFC,Atlanta,,,,,e92962b7ed9db90d,SPREAD,Spread,a49084b82118d5ed,AWAY_COVERS,Atlanta,True,2025-06-09T21:30:21.957222,0.5,-113.0,PINNY
2fcdf9a622c24fe5,2025-06-25T23:30:00+00:00,Nashville SC v New England,Soccer,MLS,New England,Nashville SC,,,,,6affc484d71c75f8,SPREAD,Spread,57cf05187d383c11,HOME_COVERS,New England,True,2025-06-09T21:31:01.042184,0.5,-195.0,HARDROCK
2fcdf9a622c24fe5,2025-06-25T23:30:00+00:00,Nashville SC v New England,Soccer,MLS,New England,Nashville SC,,,,,6affc484d71c75f8,SPREAD,Spread,fc74c53bd7d363f8,AWAY_COVERS,Nashville SC,True,2025-06-09T21:28:52.534780,0.0,-112.0,BODOG
2fcdf9a622c24fe5,2025-06-25T23:30:00+00:00,Nashville SC v New England,Soccer,MLS,New England,Nashville SC,,,,,7366b54102525a25,MONEYLINE,Moneyline,809bb5a08b1279f3,DRAW,Draw,False,2025-06-09T21:31:01.042184,0.0,240.0,HARDROCK
2fcdf9a622c24fe5,2025-06-25T23:30:00+00:00,Nashville SC v New England,Soccer,MLS,New England,Nashville SC,,,,,7366b54102525a25,MONEYLINE,Moneyline,97fdaf425cd39fcf,AWAY_WINS,Nashville SC,False,2025-06-09T21:28:23.147797,0.0,155.0,BOVADA
2fcdf9a622c24fe5,2025-06-25T23:30:00+00:00,Nashville SC v New England,Soccer,MLS,New England,Nashville SC,,,,,7366b54102525a25,MONEYLINE,Moneyline,e8f851642ac095ed,HOME_WINS,New England,False,2025-06-09T21:28:52.534780,0.0,160.0,BODOG
2fcdf9a622c24fe5,2025-06-25T23:30:00+00:00,Nashville SC v New England,Soccer,MLS,New England,Nashville SC,,,,,b00b9a270bb874f2,OVER_UNDER,Total,c6858b112b84d6fc,OVER,Over,True,2025-06-09T21:28:52.534780,2.5,-115.0,BODOG
2fcdf9a622c24fe5,2025-06-25T23:30:00+00:00,Nashville SC v New England,Soccer,MLS,New England,Nashville SC,,,,,b00b9a270bb874f2,OVER_UNDER,Total,e90af329165d10c8,UNDER,Under,True,2025-06-09T21:28:52.534780,2.5,-105.0,BODOG
